Country,EdLevel,Employment,Job Title,Gender,YearsCodePro,Salary
Spain,Master,freelancer,Junior Financial Analyst,Female,5,77989.5
Spain,Master,freelancer,Junior Financial Analyst,Male,4,51328.666666666664
Spain,Master,freelancer,Junior Marketing Manager,Female,4,48828.666666666664
Spain,Master,freelancer,Junior Marketing Manager,Female,5,82989.5
Spain,Master,freelancer,Junior Marketing Specialist,Male,5,82989.5
Spain,Master,freelancer,Junior Operations Analyst,Female,5,77989.5
Spain,Master,freelancer,Other,Female,4,47578.666666666664
Spain,Master,freelancer,Other,Female,5,79239.5
Spain,Master,freelancer,Other,Female,6,68118.5
Spain,Master,freelancer,Other,Female,7,60161.75
Spain,Master,freelancer,Other,Female,8,103841.625
Spain,Master,freelancer,Other,Female,9,82679.0
Spain,Master,freelancer,Other,Female,10,77026.69047619047
Spain,Master,freelancer,Other,Female,11,100322.0
Spain,Master,freelancer,Other,Female,14,78396.5
Spain,Master,freelancer,Other,Female,17,118322.0
Spain,Master,freelancer,Other,Female,21,150186.83333333334
Spain,Master,freelancer,Other,Female,25,148986.0
Spain,Master,freelancer,Other,Male,4,53203.666666666664
Spain,Master,freelancer,Other,Male,5,83822.83333333333
Spain,Master,freelancer,Other,Male,6,72493.5
Spain,Master,freelancer,Other,Male,7,65161.75
Spain,Master,freelancer,Other,Male,8,110716.625
Spain,Master,freelancer,Other,Male,9,87554.0
Spain,Master,freelancer,Other,Male,10,88140.52537342014
Spain,Master,freelancer,Other,Male,11,103322.0
Spain,Master,freelancer,Other,Male,14,77563.16666666667
Spain,Master,freelancer,Other,Male,17,129155.33333333333
Spain,Master,freelancer,Other,Male,21,143103.5
Spain,Master,freelancer,Other,Male,24,177788.5
Spain,Master,freelancer,Other,Male,25,171486.0
Spain,Master,freelancer,Senior Business Analyst,Female,10,89943.35714285714
Spain,Master,freelancer,Senior Business Analyst,Male,6,74993.5
Spain,Master,freelancer,Senior Business Analyst,Male,8,110716.625
Spain,Master,freelancer,Senior Business Analyst,Male,9,87054.0
Spain,Master,freelancer,Senior Financial Analyst,Female,6,77493.5
Spain,Master,freelancer,Senior Financial Analyst,Female,9,84554.0
Spain,Master,freelancer,Senior Financial Analyst,Male,6,77493.5
Spain,Master,freelancer,Senior Financial Analyst,Male,8,109466.625
Spain,Master,freelancer,Senior Operations Manager,Female,10,94943.35714285714
Spain,Master,freelancer,Senior Operations Manager,Male,7,80161.75
Spain,Master,freelancer,Senior Operations Manager,Male,8,111966.625
Spain,Master,freelancer,Senior Operations Manager,Male,9,84554.0
Spain,Master,freelancer,Senior Product Manager,Female,10,94943.35714285714
Spain,Master,freelancer,Senior Product Manager,Male,7,70161.75
Spain,Master,freelancer,Senior Product Manager,Male,8,111966.625
Spain,Master,freelancer,Senior Product Manager,Male,10,94943.35714285714
Spain,Master,freelancer,Senior Product Manager,Male,14,93396.5
Spain,Master,full-time,Junior Business Analyst,Male,1,31517.0
Spain,Master,full-time,Junior Business Analyst,Male,2,41001.958333333336
Spain,Master,full-time,Junior Business Analyst,Male,4,53456.117647058825
Spain,Master,full-time,Junior Business Development Associate,Female,1,29017.0
Spain,Master,full-time,Junior Business Development Associate,Female,3,43971.58823529412
Spain,Master,full-time,Junior Business Development Associate,Male,1,29017.0
Spain,Master,full-time,Junior Business Development Associate,Male,2,41001.958333333336
Spain,Master,full-time,Junior Financial Analyst,Female,3,43971.58823529412
Spain,Master,full-time,Junior Financial Analyst,Female,5,50220.53571428572
Spain,Master,full-time,Junior Financial Analyst,Male,2,41001.958333333336
Spain,Master,full-time,Junior Financial Analyst,Male,3,43971.58823529412
Spain,Master,full-time,Junior Financial Analyst,Male,4,53456.117647058825
Spain,Master,full-time,Junior Marketing Coordinator,Female,2,41001.958333333336
Spain,Master,full-time,Junior Marketing Coordinator,Female,3,43971.58823529412
Spain,Master,full-time,Junior Marketing Coordinator,Male,2,41001.958333333336
Spain,Master,full-time,Junior Marketing Coordinator,Male,3,46471.58823529412
Spain,Master,full-time,Junior Marketing Manager,Female,4,50956.117647058825
Spain,Master,full-time,Junior Marketing Manager,Female,5,55220.53571428572
Spain,Master,full-time,Junior Marketing Specialist,Female,1,31517.0
Spain,Master,full-time,Junior Marketing Specialist,Female,2,41001.958333333336
Spain,Master,full-time,Junior Marketing Specialist,Male,3,41471.58823529412
Spain,Master,full-time,Junior Marketing Specialist,Male,5,55220.53571428572
Spain,Master,full-time,Junior Operations Analyst,Female,5,50220.53571428572
Spain,Master,full-time,Junior Operations Analyst,Male,1,29017.0
Spain,Master,full-time,Junior Operations Analyst,Male,3,43971.58823529412
Spain,Master,full-time,Junior Sales Representative,Female,1,31517.0
Spain,Master,full-time,Junior Sales Representative,Female,2,41001.958333333336
Spain,Master,full-time,Junior Sales Representative,Male,1,29017.0
Spain,Master,full-time,Junior Sales Representative,Male,3,41471.58823529412
Spain,Master,full-time,Other,Female,0,26564.75
Spain,Master,full-time,Other,Female,1,32767.0
Spain,Master,full-time,Other,Female,2,47251.958333333336
Spain,Master,full-time,Other,Female,3,44471.58823529412
Spain,Master,full-time,Other,Female,4,49706.117647058825
Spain,Master,full-time,Other,Female,5,51470.53571428572
Spain,Master,full-time,Other,Female,6,67541.3
Spain,Master,full-time,Other,Female,7,63982.17857142857
Spain,Master,full-time,Other,Female,8,76406.89285714286
Spain,Master,full-time,Other,Female,9,83162.54545454546
Spain,Master,full-time,Other,Female,10,73823.11111111111
Spain,Master,full-time,Other,Female,11,85711.7
Spain,Master,full-time,Other,Female,12,81335.75
Spain,Master,full-time,Other,Female,13,87003.75
Spain,Master,full-time,Other,Female,14,96212.92857142857
Spain,Master,full-time,Other,Female,15,91744.77777777778
Spain,Master,full-time,Other,Female,16,120074.5
Spain,Master,full-time,Other,Female,17,86240.66666666667
Spain,Master,full-time,Other,Female,18,103398.9
Spain,Master,full-time,Other,Female,19,126988.875
Spain,Master,full-time,Other,Female,20,127489.25
Spain,Master,full-time,Other,Female,21,149386.83333333334
Spain,Master,full-time,Other,Female,22,102328.08333333333
Spain,Master,full-time,Other,Female,23,136739.5
Spain,Master,full-time,Other,Female,25,116104.5
Spain,Master,full-time,Other,Male,0,25314.75
Spain,Master,full-time,Other,Male,1,24075.333333333332
Spain,Master,full-time,Other,Male,2,43501.958333333336
Spain,Master,full-time,Other,Male,3,47471.58823529412
Spain,Master,full-time,Other,Male,4,55331.117647058825
Spain,Master,full-time,Other,Male,5,56053.869047619046
Spain,Master,full-time,Other,Male,6,71916.3
Spain,Master,full-time,Other,Male,7,68982.17857142857
Spain,Master,full-time,Other,Male,8,83281.89285714286
Spain,Master,full-time,Other,Male,9,88037.54545454546
Spain,Master,full-time,Other,Male,10,84936.94600834078
Spain,Master,full-time,Other,Male,11,88711.7
Spain,Master,full-time,Other,Male,12,92585.75
Spain,Master,full-time,Other,Male,13,98253.75
Spain,Master,full-time,Other,Male,14,95379.59523809524
Spain,Master,full-time,Other,Male,15,101744.77777777778
Spain,Master,full-time,Other,Male,16,120967.35714285714
Spain,Master,full-time,Other,Male,17,97074.0
Spain,Master,full-time,Other,Male,18,102148.9
Spain,Master,full-time,Other,Male,19,134801.375
Spain,Master,full-time,Other,Male,20,116989.25
Spain,Master,full-time,Other,Male,21,142303.5
Spain,Master,full-time,Other,Male,22,108994.75
Spain,Master,full-time,Other,Male,25,138604.5
Spain,Master,full-time,Senior Business Analyst,Female,10,86739.77777777778
Spain,Master,full-time,Senior Business Analyst,Female,15,109244.77777777778
Spain,Master,full-time,Senior Business Analyst,Male,6,74416.3
Spain,Master,full-time,Senior Business Analyst,Male,8,83281.89285714286
Spain,Master,full-time,Senior Business Analyst,Male,9,87537.54545454546
Spain,Master,full-time,Senior Financial Analyst,Female,6,76916.3
Spain,Master,full-time,Senior Financial Analyst,Female,9,85037.54545454546
Spain,Master,full-time,Senior Financial Analyst,Female,18,103398.9
Spain,Master,full-time,Senior Financial Analyst,Male,6,76916.3
Spain,Master,full-time,Senior Financial Analyst,Male,8,82031.89285714286
Spain,Master,full-time,Senior Financial Analyst,Male,12,100085.75
Spain,Master,full-time,Senior Operations Manager,Female,10,91739.77777777778
Spain,Master,full-time,Senior Operations Manager,Male,7,83982.17857142857
Spain,Master,full-time,Senior Operations Manager,Male,8,84531.89285714286
Spain,Master,full-time,Senior Operations Manager,Male,9,85037.54545454546
Spain,Master,full-time,Senior Operations Manager,Male,12,90085.75
Spain,Master,full-time,Senior Product Manager,Female,10,91739.77777777778
Spain,Master,full-time,Senior Product Manager,Male,7,73982.17857142857
Spain,Master,full-time,Senior Product Manager,Male,8,84531.89285714286
Spain,Master,full-time,Senior Product Manager,Male,10,91739.77777777778
Spain,Master,full-time,Senior Product Manager,Male,14,111212.92857142857
Spain,Master,part-time,Junior Business Analyst,Male,2,46661.0
Spain,Master,part-time,Junior Business Development Associate,Male,2,46661.0
Spain,Master,part-time,Junior Financial Analyst,Male,2,46661.0
Spain,Master,part-time,Junior Marketing Coordinator,Female,2,46661.0
Spain,Master,part-time,Junior Marketing Coordinator,Male,2,46661.0
Spain,Master,part-time,Junior Marketing Specialist,Female,2,46661.0
Spain,Master,part-time,Junior Sales Representative,Female,2,46661.0
Spain,Master,part-time,Other,Female,2,52911.0
Spain,Master,part-time,Other,Female,14,83995.0
Spain,Master,part-time,Other,Male,2,49161.0
Spain,Master,part-time,Other,Male,14,83161.66666666667
Spain,Master,part-time,Senior Product Manager,Male,14,98995.0
Spain,Other degree,freelancer,Junior Financial Analyst,Female,5,56660.25
Spain,Other degree,freelancer,Junior Marketing Manager,Female,5,61660.25
Spain,Other degree,freelancer,Junior Marketing Specialist,Male,5,61660.25
Spain,Other degree,freelancer,Junior Operations Analyst,Female,5,56660.25
Spain,Other degree,freelancer,Other,Female,5,57910.25
Spain,Other degree,freelancer,Other,Female,6,73050.75
Spain,Other degree,freelancer,Other,Female,9,122775.5
Spain,Other degree,freelancer,Other,Female,10,77276.33333333333
Spain,Other degree,freelancer,Other,Female,14,74076.0
Spain,Other degree,freelancer,Other,Female,15,77230.33333333333
Spain,Other degree,freelancer,Other,Female,16,137404.0
Spain,Other degree,freelancer,Other,Female,20,116661.0
Spain,Other degree,freelancer,Other,Female,22,85833.33333333333
Spain,Other degree,freelancer,Other,Male,5,62493.583333333336
Spain,Other degree,freelancer,Other,Male,6,77425.75
Spain,Other degree,freelancer,Other,Male,9,127650.5
Spain,Other degree,freelancer,Other,Male,10,88390.168230563
Spain,Other degree,freelancer,Other,Male,14,73242.66666666667
Spain,Other degree,freelancer,Other,Male,15,87230.33333333333
Spain,Other degree,freelancer,Other,Male,16,138296.85714285713
Spain,Other degree,freelancer,Other,Male,20,106161.0
Spain,Other degree,freelancer,Other,Male,22,92500.0
Spain,Other degree,freelancer,Senior Business Analyst,Female,10,90193.0
Spain,Other degree,freelancer,Senior Business Analyst,Female,15,94730.33333333333
Spain,Other degree,freelancer,Senior Business Analyst,Male,6,79925.75
Spain,Other degree,freelancer,Senior Business Analyst,Male,9,127150.5
Spain,Other degree,freelancer,Senior Financial Analyst,Female,6,82425.75
Spain,Other degree,freelancer,Senior Financial Analyst,Female,9,124650.5
Spain,Other degree,freelancer,Senior Financial Analyst,Male,6,82425.75
Spain,Other degree,freelancer,Senior Operations Manager,Female,10,95193.0
Spain,Other degree,freelancer,Senior Operations Manager,Male,9,124650.5
Spain,Other degree,freelancer,Senior Product Manager,Female,10,95193.0
Spain,Other degree,freelancer,Senior Product Manager,Male,10,95193.0
Spain,Other degree,freelancer,Senior Product Manager,Male,14,89076.0
Spain,Other degree,full-time,Junior Business Analyst,Male,1,32443.5
Spain,Other degree,full-time,Junior Business Analyst,Male,2,34396.61111111111
Spain,Other degree,full-time,Junior Business Analyst,Male,4,47080.38888888889
Spain,Other degree,full-time,Junior Business Development Associate,Female,1,29943.5
Spain,Other degree,full-time,Junior Business Development Associate,Female,3,40920.71428571428
Spain,Other degree,full-time,Junior Business Development Associate,Male,1,29943.5
Spain,Other degree,full-time,Junior Business Development Associate,Male,2,34396.61111111111
Spain,Other degree,full-time,Junior Financial Analyst,Female,3,40920.71428571428
Spain,Other degree,full-time,Junior Financial Analyst,Female,5,49824.78571428572
Spain,Other degree,full-time,Junior Financial Analyst,Male,2,34396.61111111111
Spain,Other degree,full-time,Junior Financial Analyst,Male,3,40920.71428571428
Spain,Other degree,full-time,Junior Financial Analyst,Male,4,47080.38888888889
Spain,Other degree,full-time,Junior Marketing Coordinator,Female,2,34396.61111111111
Spain,Other degree,full-time,Junior Marketing Coordinator,Female,3,40920.71428571428
Spain,Other degree,full-time,Junior Marketing Coordinator,Male,2,34396.61111111111
Spain,Other degree,full-time,Junior Marketing Coordinator,Male,3,43420.71428571428
Spain,Other degree,full-time,Junior Marketing Manager,Female,4,44580.38888888889
Spain,Other degree,full-time,Junior Marketing Manager,Female,5,54824.78571428572
Spain,Other degree,full-time,Junior Marketing Specialist,Female,1,32443.5
Spain,Other degree,full-time,Junior Marketing Specialist,Female,2,34396.61111111111
Spain,Other degree,full-time,Junior Marketing Specialist,Male,3,38420.71428571428
Spain,Other degree,full-time,Junior Marketing Specialist,Male,5,54824.78571428572
Spain,Other degree,full-time,Junior Operations Analyst,Female,5,49824.78571428572
Spain,Other degree,full-time,Junior Operations Analyst,Male,1,29943.5
Spain,Other degree,full-time,Junior Operations Analyst,Male,3,40920.71428571428
Spain,Other degree,full-time,Junior Sales Representative,Female,1,32443.5
Spain,Other degree,full-time,Junior Sales Representative,Female,2,34396.61111111111
Spain,Other degree,full-time,Junior Sales Representative,Male,1,29943.5
Spain,Other degree,full-time,Junior Sales Representative,Male,3,38420.71428571428
Spain,Other degree,full-time,Other,Female,0,28014.75
Spain,Other degree,full-time,Other,Female,1,33693.5
Spain,Other degree,full-time,Other,Female,2,40646.61111111111
Spain,Other degree,full-time,Other,Female,3,41420.71428571428
Spain,Other degree,full-time,Other,Female,4,43330.38888888889
Spain,Other degree,full-time,Other,Female,5,51074.78571428572
Spain,Other degree,full-time,Other,Female,6,67352.0
Spain,Other degree,full-time,Other,Female,7,79890.9
Spain,Other degree,full-time,Other,Female,8,71367.7
Spain,Other degree,full-time,Other,Female,9,88223.16666666667
Spain,Other degree,full-time,Other,Female,10,73210.08333333333
Spain,Other degree,full-time,Other,Female,11,79007.66666666667
Spain,Other degree,full-time,Other,Female,12,64379.5
Spain,Other degree,full-time,Other,Female,13,76512.5
Spain,Other degree,full-time,Other,Female,14,98434.2
Spain,Other degree,full-time,Other,Female,15,84542.21428571429
Spain,Other degree,full-time,Other,Female,16,109036.8
Spain,Other degree,full-time,Other,Female,17,85529.0
Spain,Other degree,full-time,Other,Female,18,133654.0
Spain,Other degree,full-time,Other,Female,20,125459.08333333333
Spain,Other degree,full-time,Other,Female,21,125658.83333333333
Spain,Other degree,full-time,Other,Female,22,103038.5
Spain,Other degree,full-time,Other,Female,23,118077.0
Spain,Other degree,full-time,Other,Male,0,26764.75
Spain,Other degree,full-time,Other,Male,1,25001.833333333332
Spain,Other degree,full-time,Other,Male,2,36896.61111111111
Spain,Other degree,full-time,Other,Male,3,44420.71428571428
Spain,Other degree,full-time,Other,Male,4,48955.38888888889
Spain,Other degree,full-time,Other,Male,5,55658.119047619046
Spain,Other degree,full-time,Other,Male,6,71727.0
Spain,Other degree,full-time,Other,Male,7,84890.9
Spain,Other degree,full-time,Other,Male,8,78242.7
Spain,Other degree,full-time,Other,Male,9,93098.16666666667
Spain,Other degree,full-time,Other,Male,10,84323.918230563
Spain,Other degree,full-time,Other,Male,11,82007.66666666667
Spain,Other degree,full-time,Other,Male,12,75629.5
Spain,Other degree,full-time,Other,Male,13,87762.5
Spain,Other degree,full-time,Other,Male,14,97600.86666666667
Spain,Other degree,full-time,Other,Male,15,94542.21428571429
Spain,Other degree,full-time,Other,Male,16,109929.65714285715
Spain,Other degree,full-time,Other,Male,17,96362.33333333333
Spain,Other degree,full-time,Other,Male,18,132404.0
Spain,Other degree,full-time,Other,Male,20,114959.08333333333
Spain,Other degree,full-time,Other,Male,21,118575.5
Spain,Other degree,full-time,Other,Male,22,109705.16666666667
Spain,Other degree,full-time,Other,Male,24,152727.5
Spain,Other degree,full-time,Senior Business Analyst,Female,10,86126.75
Spain,Other degree,full-time,Senior Business Analyst,Female,15,102042.21428571429
Spain,Other degree,full-time,Senior Business Analyst,Male,6,74227.0
Spain,Other degree,full-time,Senior Business Analyst,Male,8,78242.7
Spain,Other degree,full-time,Senior Business Analyst,Male,9,92598.16666666667
Spain,Other degree,full-time,Senior Financial Analyst,Female,6,76727.0
Spain,Other degree,full-time,Senior Financial Analyst,Female,9,90098.16666666667
Spain,Other degree,full-time,Senior Financial Analyst,Female,18,133654.0
Spain,Other degree,full-time,Senior Financial Analyst,Male,6,76727.0
Spain,Other degree,full-time,Senior Financial Analyst,Male,8,76992.7
Spain,Other degree,full-time,Senior Financial Analyst,Male,12,83129.5
Spain,Other degree,full-time,Senior Operations Manager,Female,10,91126.75
Spain,Other degree,full-time,Senior Operations Manager,Male,7,99890.9
Spain,Other degree,full-time,Senior Operations Manager,Male,8,79492.7
Spain,Other degree,full-time,Senior Operations Manager,Male,9,90098.16666666667
Spain,Other degree,full-time,Senior Operations Manager,Male,12,73129.5
Spain,Other degree,full-time,Senior Product Manager,Female,10,91126.75
Spain,Other degree,full-time,Senior Product Manager,Male,7,89890.9
Spain,Other degree,full-time,Senior Product Manager,Male,8,79492.7
Spain,Other degree,full-time,Senior Product Manager,Male,10,91126.75
Spain,Other degree,full-time,Senior Product Manager,Male,14,113434.2
Spain,Other degree,part-time,Junior Financial Analyst,Female,5,51328.5
Spain,Other degree,part-time,Junior Marketing Manager,Female,5,56328.5
Spain,Other degree,part-time,Junior Marketing Specialist,Male,5,56328.5
Spain,Other degree,part-time,Junior Operations Analyst,Female,5,51328.5
Spain,Other degree,part-time,Other,Female,5,52578.5
Spain,Other degree,part-time,Other,Male,5,57161.833333333336
Spain,Primary school,freelancer,Other,Female,13,109572.0
Spain,Primary school,freelancer,Other,Female,18,112325.5
Spain,Primary school,freelancer,Other,Male,13,120822.0
Spain,Primary school,freelancer,Other,Male,18,111075.5
Spain,Primary school,freelancer,Senior Financial Analyst,Female,18,112325.5
Spain,Primary school,full-time,Other,Female,0,32430.0
Spain,Primary school,full-time,Other,Female,13,109572.0
Spain,Primary school,full-time,Other,Female,15,137483.0
Spain,Primary school,full-time,Other,Female,17,119175.0
Spain,Primary school,full-time,Other,Female,22,120990.83333333333
Spain,Primary school,full-time,Other,Female,23,95788.0
Spain,Primary school,full-time,Other,Male,0,31180.0
Spain,Primary school,full-time,Other,Male,13,120822.0
Spain,Primary school,full-time,Other,Male,15,147483.0
Spain,Primary school,full-time,Other,Male,17,130008.33333333333
Spain,Primary school,full-time,Other,Male,22,127657.5
Spain,Primary school,full-time,Senior Business Analyst,Female,15,154983.0
Spain,Professional,freelancer,Junior Business Analyst,Male,2,31838.0
Spain,Professional,freelancer,Junior Business Development Associate,Male,2,31838.0
Spain,Professional,freelancer,Junior Financial Analyst,Female,5,59327.0
Spain,Professional,freelancer,Junior Financial Analyst,Male,2,31838.0
Spain,Professional,freelancer,Junior Marketing Coordinator,Female,2,31838.0
Spain,Professional,freelancer,Junior Marketing Coordinator,Male,2,31838.0
Spain,Professional,freelancer,Junior Marketing Manager,Female,5,64327.0
Spain,Professional,freelancer,Junior Marketing Specialist,Female,2,31838.0
Spain,Professional,freelancer,Junior Marketing Specialist,Male,5,64327.0
Spain,Professional,freelancer,Junior Operations Analyst,Female,5,59327.0
Spain,Professional,freelancer,Junior Sales Representative,Female,2,31838.0
Spain,Professional,freelancer,Other,Female,2,38088.0
Spain,Professional,freelancer,Other,Female,5,60577.0
Spain,Professional,freelancer,Other,Female,7,74825.5
Spain,Professional,freelancer,Other,Female,8,71368.0
Spain,Professional,freelancer,Other,Female,9,72162.5
Spain,Professional,freelancer,Other,Female,10,53814.333333333336
Spain,Professional,freelancer,Other,Female,13,109575.0
Spain,Professional,freelancer,Other,Female,15,100157.5
Spain,Professional,freelancer,Other,Male,2,34338.0
Spain,Professional,freelancer,Other,Male,5,65160.333333333336
Spain,Professional,freelancer,Other,Male,7,79825.5
Spain,Professional,freelancer,Other,Male,8,78243.0
Spain,Professional,freelancer,Other,Male,9,77037.5
Spain,Professional,freelancer,Other,Male,10,64928.168230563
Spain,Professional,freelancer,Other,Male,13,120825.0
Spain,Professional,freelancer,Other,Male,15,110157.5
Spain,Professional,freelancer,Senior Business Analyst,Female,10,66731.0
Spain,Professional,freelancer,Senior Business Analyst,Female,15,117657.5
Spain,Professional,freelancer,Senior Business Analyst,Male,8,78243.0
Spain,Professional,freelancer,Senior Business Analyst,Male,9,76537.5
Spain,Professional,freelancer,Senior Financial Analyst,Female,9,74037.5
Spain,Professional,freelancer,Senior Financial Analyst,Male,8,76993.0
Spain,Professional,freelancer,Senior Operations Manager,Female,10,71731.0
Spain,Professional,freelancer,Senior Operations Manager,Male,7,94825.5
Spain,Professional,freelancer,Senior Operations Manager,Male,8,79493.0
Spain,Professional,freelancer,Senior Operations Manager,Male,9,74037.5
Spain,Professional,freelancer,Senior Product Manager,Female,10,71731.0
Spain,Professional,freelancer,Senior Product Manager,Male,7,84825.5
Spain,Professional,freelancer,Senior Product Manager,Male,8,79493.0
Spain,Professional,freelancer,Senior Product Manager,Male,10,71731.0
Spain,Professional,full-time,Junior Business Analyst,Male,1,42970.75
Spain,Professional,full-time,Junior Business Analyst,Male,2,32263.625
Spain,Professional,full-time,Junior Business Analyst,Male,4,51322.5
Spain,Professional,full-time,Junior Business Development Associate,Female,1,40470.75
Spain,Professional,full-time,Junior Business Development Associate,Female,3,54780.583333333336
Spain,Professional,full-time,Junior Business Development Associate,Male,1,40470.75
Spain,Professional,full-time,Junior Business Development Associate,Male,2,32263.625
Spain,Professional,full-time,Junior Financial Analyst,Female,3,54780.583333333336
Spain,Professional,full-time,Junior Financial Analyst,Female,5,48300.5
Spain,Professional,full-time,Junior Financial Analyst,Male,2,32263.625
Spain,Professional,full-time,Junior Financial Analyst,Male,3,54780.583333333336
Spain,Professional,full-time,Junior Financial Analyst,Male,4,51322.5
Spain,Professional,full-time,Junior Marketing Coordinator,Female,2,32263.625
Spain,Professional,full-time,Junior Marketing Coordinator,Female,3,54780.583333333336
Spain,Professional,full-time,Junior Marketing Coordinator,Male,2,32263.625
Spain,Professional,full-time,Junior Marketing Coordinator,Male,3,57280.583333333336
Spain,Professional,full-time,Junior Marketing Manager,Female,4,48822.5
Spain,Professional,full-time,Junior Marketing Manager,Female,5,53300.5
Spain,Professional,full-time,Junior Marketing Specialist,Female,1,42970.75
Spain,Professional,full-time,Junior Marketing Specialist,Female,2,32263.625
Spain,Professional,full-time,Junior Marketing Specialist,Male,3,52280.583333333336
Spain,Professional,full-time,Junior Marketing Specialist,Male,5,53300.5
Spain,Professional,full-time,Junior Operations Analyst,Female,5,48300.5
Spain,Professional,full-time,Junior Operations Analyst,Male,1,40470.75
Spain,Professional,full-time,Junior Operations Analyst,Male,3,54780.583333333336
Spain,Professional,full-time,Junior Sales Representative,Female,1,42970.75
Spain,Professional,full-time,Junior Sales Representative,Female,2,32263.625
Spain,Professional,full-time,Junior Sales Representative,Male,1,40470.75
Spain,Professional,full-time,Junior Sales Representative,Male,3,52280.583333333336
Spain,Professional,full-time,Other,Female,0,25130.25
Spain,Professional,full-time,Other,Female,1,44220.75
Spain,Professional,full-time,Other,Female,2,38513.625
Spain,Professional,full-time,Other,Female,3,55280.583333333336
Spain,Professional,full-time,Other,Female,4,47572.5
Spain,Professional,full-time,Other,Female,5,49550.5
Spain,Professional,full-time,Other,Female,6,56876.5
Spain,Professional,full-time,Other,Female,7,57978.0
Spain,Professional,full-time,Other,Female,8,64747.333333333336
Spain,Professional,full-time,Other,Female,9,72162.5
Spain,Professional,full-time,Other,Female,10,63145.458333333336
Spain,Professional,full-time,Other,Female,11,66729.0
Spain,Professional,full-time,Other,Female,12,61607.25
Spain,Professional,full-time,Other,Female,13,109575.0
Spain,Professional,full-time,Other,Female,14,87993.75
Spain,Professional,full-time,Other,Female,15,87050.25
Spain,Professional,full-time,Other,Female,16,112520.5
Spain,Professional,full-time,Other,Female,18,93662.5
Spain,Professional,full-time,Other,Female,20,114633.5
Spain,Professional,full-time,Other,Female,21,114994.33333333333
Spain,Professional,full-time,Other,Female,22,100995.08333333333
Spain,Professional,full-time,Other,Female,23,116744.0
Spain,Professional,full-time,Other,Male,0,23880.25
Spain,Professional,full-time,Other,Male,1,35529.083333333336
Spain,Professional,full-time,Other,Male,2,34763.625
Spain,Professional,full-time,Other,Male,3,58280.583333333336
Spain,Professional,full-time,Other,Male,4,53197.5
Spain,Professional,full-time,Other,Male,5,54133.833333333336
Spain,Professional,full-time,Other,Male,6,61251.5
Spain,Professional,full-time,Other,Male,7,62978.0
Spain,Professional,full-time,Other,Male,8,71622.33333333333
Spain,Professional,full-time,Other,Male,9,77037.5
Spain,Professional,full-time,Other,Male,10,74259.293230563
Spain,Professional,full-time,Other,Male,11,69729.0
Spain,Professional,full-time,Other,Male,12,72857.25
Spain,Professional,full-time,Other,Male,13,120825.0
Spain,Professional,full-time,Other,Male,14,87160.41666666667
Spain,Professional,full-time,Other,Male,15,97050.25
Spain,Professional,full-time,Other,Male,16,113413.35714285714
Spain,Professional,full-time,Other,Male,18,92412.5
Spain,Professional,full-time,Other,Male,20,104133.5
Spain,Professional,full-time,Other,Male,21,107911.0
Spain,Professional,full-time,Other,Male,22,107661.75
Spain,Professional,full-time,Other,Male,24,140996.0
Spain,Professional,full-time,Senior Business Analyst,Female,10,76062.125
Spain,Professional,full-time,Senior Business Analyst,Female,15,104550.25
Spain,Professional,full-time,Senior Business Analyst,Male,6,63751.5
Spain,Professional,full-time,Senior Business Analyst,Male,8,71622.33333333333
Spain,Professional,full-time,Senior Business Analyst,Male,9,76537.5
Spain,Professional,full-time,Senior Financial Analyst,Female,6,66251.5
Spain,Professional,full-time,Senior Financial Analyst,Female,9,74037.5
Spain,Professional,full-time,Senior Financial Analyst,Female,18,93662.5
Spain,Professional,full-time,Senior Financial Analyst,Male,6,66251.5
Spain,Professional,full-time,Senior Financial Analyst,Male,8,70372.33333333333
Spain,Professional,full-time,Senior Financial Analyst,Male,12,80357.25
Spain,Professional,full-time,Senior Operations Manager,Female,10,81062.125
Spain,Professional,full-time,Senior Operations Manager,Male,7,77978.0
Spain,Professional,full-time,Senior Operations Manager,Male,8,72872.33333333333
Spain,Professional,full-time,Senior Operations Manager,Male,9,74037.5
Spain,Professional,full-time,Senior Operations Manager,Male,12,70357.25
Spain,Professional,full-time,Senior Product Manager,Female,10,81062.125
Spain,Professional,full-time,Senior Product Manager,Male,7,67978.0
Spain,Professional,full-time,Senior Product Manager,Male,8,72872.33333333333
Spain,Professional,full-time,Senior Product Manager,Male,10,81062.125
Spain,Professional,full-time,Senior Product Manager,Male,14,102993.75
Spain,Professional,part-time,Other,Female,0,22810.0
Spain,Professional,part-time,Other,Female,8,64969.5
Spain,Professional,part-time,Other,Male,0,21560.0
Spain,Professional,part-time,Other,Male,8,71844.5
Spain,Professional,part-time,Senior Business Analyst,Male,8,71844.5
Spain,Professional,part-time,Senior Financial Analyst,Male,8,70594.5
Spain,Professional,part-time,Senior Operations Manager,Male,8,73094.5
Spain,Professional,part-time,Senior Product Manager,Male,8,73094.5
Spain,Secondary school,freelancer,Junior Financial Analyst,Female,5,44397.0
Spain,Secondary school,freelancer,Junior Marketing Manager,Female,5,49397.0
Spain,Secondary school,freelancer,Junior Marketing Specialist,Male,5,49397.0
Spain,Secondary school,freelancer,Junior Operations Analyst,Female,5,44397.0
Spain,Secondary school,freelancer,Other,Female,5,45647.0
Spain,Secondary school,freelancer,Other,Female,6,63186.5
